::1 - - [28/Apr/2025:11:25:16 +0000] "OPTIONS /api/books?page=1&limit=10 HTTP/1.1" 204 0 "http://127.0.0.1:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
::1 - - [28/Apr/2025:11:25:16 +0000] "OPTIONS /api/books?page=1&limit=10 HTTP/1.1" 204 0 "http://127.0.0.1:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
::1 - - [28/Apr/2025:11:25:16 +0000] "GET /api/reviews HTTP/1.1" 304 - "http://127.0.0.1:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
::1 - - [28/Apr/2025:11:25:16 +0000] "GET /api/books?page=1&limit=10 HTTP/1.1" 304 - "http://127.0.0.1:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
::1 - - [28/Apr/2025:11:25:16 +0000] "GET /api/reviews HTTP/1.1" 304 - "http://127.0.0.1:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
::1 - - [28/Apr/2025:11:25:16 +0000] "GET /api/books?page=1&limit=10 HTTP/1.1" 304 - "http://127.0.0.1:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
::1 - - [28/Apr/2025:11:25:17 +0000] "GET /api/reviews HTTP/1.1" 304 - "http://127.0.0.1:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
::1 - - [28/Apr/2025:11:25:17 +0000] "GET /api/books?page=1&limit=10 HTTP/1.1" 304 - "http://127.0.0.1:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
::1 - - [28/Apr/2025:11:25:17 +0000] "GET /api/reviews HTTP/1.1" 304 - "http://127.0.0.1:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
::1 - - [28/Apr/2025:11:25:17 +0000] "GET /api/books?page=1&limit=10 HTTP/1.1" 304 - "http://127.0.0.1:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
::1 - - [28/Apr/2025:11:25:17 +0000] "GET /api/reviews HTTP/1.1" 304 - "http://127.0.0.1:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
::1 - - [28/Apr/2025:11:25:17 +0000] "GET /api/reviews HTTP/1.1" 429 42 "http://127.0.0.1:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
::1 - - [28/Apr/2025:11:25:21 +0000] "OPTIONS /api/reviews HTTP/1.1" 204 0 "http://127.0.0.1:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
::1 - - [28/Apr/2025:11:25:21 +0000] "OPTIONS /api/reviews HTTP/1.1" 204 0 "http://127.0.0.1:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
::1 - - [28/Apr/2025:11:25:21 +0000] "GET /api/reviews HTTP/1.1" 200 200 "http://127.0.0.1:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
::1 - - [28/Apr/2025:11:25:21 +0000] "GET /api/reviews HTTP/1.1" 304 - "http://127.0.0.1:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
::1 - - [28/Apr/2025:11:26:35 +0000] "OPTIONS /api/reviews HTTP/1.1" 204 0 "http://127.0.0.1:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
::1 - - [28/Apr/2025:11:26:35 +0000] "OPTIONS /api/books?page=1&limit=10 HTTP/1.1" 204 0 "http://127.0.0.1:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
::1 - - [28/Apr/2025:11:26:35 +0000] "OPTIONS /api/reviews HTTP/1.1" 204 0 "http://127.0.0.1:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
::1 - - [28/Apr/2025:11:26:35 +0000] "OPTIONS /api/books?page=1&limit=10 HTTP/1.1" 204 0 "http://127.0.0.1:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
::1 - - [28/Apr/2025:11:26:35 +0000] "GET /api/reviews HTTP/1.1" 304 - "http://127.0.0.1:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
::1 - - [28/Apr/2025:11:26:35 +0000] "GET /api/books?page=1&limit=10 HTTP/1.1" 304 - "http://127.0.0.1:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
::1 - - [28/Apr/2025:11:26:35 +0000] "GET /api/reviews HTTP/1.1" 304 - "http://127.0.0.1:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
::1 - - [28/Apr/2025:11:26:35 +0000] "GET /api/books?page=1&limit=10 HTTP/1.1" 304 - "http://127.0.0.1:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
::1 - - [28/Apr/2025:11:26:36 +0000] "GET /api/reviews HTTP/1.1" 304 - "http://127.0.0.1:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
::1 - - [28/Apr/2025:11:26:36 +0000] "GET /api/reviews HTTP/1.1" 304 - "http://127.0.0.1:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
::1 - - [28/Apr/2025:11:26:46 +0000] "OPTIONS /api/auth/login HTTP/1.1" 204 0 "http://127.0.0.1:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
::1 - - [28/Apr/2025:11:26:46 +0000] "POST /api/auth/login HTTP/1.1" 200 212 "http://127.0.0.1:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
::1 - - [28/Apr/2025:11:26:46 +0000] "OPTIONS /api/reviews HTTP/1.1" 204 0 "http://127.0.0.1:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
::1 - - [28/Apr/2025:11:26:46 +0000] "OPTIONS /api/books?page=1&limit=10 HTTP/1.1" 204 0 "http://127.0.0.1:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
::1 - - [28/Apr/2025:11:26:46 +0000] "OPTIONS /api/reviews HTTP/1.1" 204 0 "http://127.0.0.1:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
::1 - - [28/Apr/2025:11:26:46 +0000] "OPTIONS /api/books?page=1&limit=10 HTTP/1.1" 204 0 "http://127.0.0.1:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
::1 - - [28/Apr/2025:11:26:46 +0000] "GET /api/reviews HTTP/1.1" 304 - "http://127.0.0.1:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
::1 - - [28/Apr/2025:11:26:46 +0000] "GET /api/books?page=1&limit=10 HTTP/1.1" 304 - "http://127.0.0.1:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36"
